LONGITUDE,LATITUDE,TIMESTAMP,NO
-1.6233,113.5965,23092015,1826
-1.6138,113.5985,23092015,1827
-1.6151,113.5895,23092015,1828
-1.6022,113.3563,23092015,1829
-2.0271,113.961,23092015,1830
-2.0285,113.9708,23092015,1831
-2.0343,113.9732,23092015,1832
-2.0358,113.9829,23092015,1833
-2.0451,113.9815,23092015,1834
-2.0428,113.9021,23092015,1835
-2.0443,113.9119,23092015,1836
-2.0536,113.9106,23092015,1837
-2.0653,113.9886,23092015,1838
-2.076,113.9969,23092015,1839
-2.0775,114.0066,23092015,1840
-2.0868,114.0053,23092015,1841
-2.0976,114.0136,23092015,1842
-2.1069,114.0123,23092015,1843
-2.1166,113.775,23092015,1844
-2.1637,113.7682,23092015,1845
-2.2167,114.1283,23092015,1846
-2.1775,113.7966,23092015,1847
-2.2288,114.1461,23092015,1848
-2.2302,114.1556,23092015,1849
-2.197,113.8641,23092015,1850
-2.2011,113.8568,23092015,1851
-2.2149,113.8848,23092015,1852
-2.2511,114.1264,23092015,1853
-2.219,113.7839,23092015,1854
-2.2575,113.9781,23092015,1855
-2.2618,114.0071,23092015,1856
-2.2711,114.0057,23092015,1857
-2.2938,114.1593,23092015,1858
-2.2952,114.1688,23092015,1859
-2.3045,114.1675,23092015,1860
-2.3193,114.2042,23092015,1861
-2.3083,114.0004,23092015,1862
-2.316,114.0034,23092015,1863
-2.2752,113.6686,23092015,1864
-2.3368,114.079,23092015,1865
-2.3446,114.0681,23092015,1866
-2.3503,114.1064,23092015,1867
-2.3596,114.105,23092015,1868
-2.3888,114.1106,23092015,1869
-2.3902,114.1202,23092015,1870
-2.3916,114.1297,23092015,1871
-2.3661,113.8273,23092015,1872
-2.425,114.1638,23092015,1873
-2.4264,114.1733,23092015,1874
-2.4317,114.1657,23092015,1875
-2.4332,114.1752,23092015,1876
-2.3889,113.8172,23092015,1877
-2.3904,113.827,23092015,1878
-2.3919,113.8368,23092015,1879
-2.441,114.1644,23092015,1880
-2.4424,114.1739,23092015,1881
-2.4679,114.2186,23092015,1882
-2.4693,114.2281,23092015,1883
-2.4838,114.0706,23092015,1884
-2.4556,113.5789,23092015,1885
-2.4855,113.5848,23092015,1886
-2.4956,113.5217,23092015,1887
-1.6061,113.5987,23092015,1888
-1.6076,113.6089,23092015,1889
-1.6085,113.5915,23092015,1890
-1.61,113.6017,23092015,1891
-1.618,113.5901,23092015,1892
-1.6196,113.6004,23092015,1893
-1.8125,113.7525,23092015,1894
-1.8173,113.7552,23092015,1895
-1.9478,113.6178,23092015,1896
-2.0004,113.9748,23092015,1897
-2.0019,113.9845,23092015,1898
-2.0098,113.9734,23092015,1899
-2.0177,113.9623,23092015,1900
-2.0256,113.9512,23092015,1901
-2.4808,113.5653,24092015,1902
-2.442,114.155,25092015,1903
-2.4904,113.5805,25092015,1904
-2.4994,113.5152,25092015,1905
-2.394,114.1241,25092015,1906
-2.3957,114.1122,25092015,1907
-2.3972,114.1188,25092015,1908
-2.3957,113.8333,25092015,1909
-2.3974,113.8209,25092015,1910
-2.3526,114.0637,25092015,1911
-2.3257,114.181,25092015,1912
-2.3069,114.1663,25092015,1913
-2.2967,114.1649,25092015,1914
-2.318,114.0097,25092015,1915
-2.3197,113.9976,25092015,1916
-2.2977,114.1707,25092015,1917
-2.3218,114.0039,25092015,1918
-2.273,113.6687,25092015,1919
-2.252,113.8514,25092015,1920
-2.2277,113.7975,25092015,1921
-2.219,113.7836,25092015,1922
-2.1056,114.0105,25092015,1923
-2.0931,113.7215,25092015,1924
-2.0492,113.9104,25092015,1925
-2.0509,113.8983,25092015,1926
-2.0302,113.9694,25092015,1927
-1.9463,113.6113,25092015,1928
-1.8995,113.5991,25092015,1929
-2.0056,113.9725,25092015,1930
-2.0079,113.9878,25092015,1931
-2.0061,113.9823,25092015,1932
-2.029,113.9789,25092015,1933
-2.0404,113.8994,25092015,1934
-2.1044,114.0139,25092015,1935
-2.1033,114.0224,25092015,1936
-2.2183,113.7818,25092015,1937
-2.2206,113.7973,25092015,1938
-2.2992,114.1685,25092015,1939
-2.3242,114.1876,25092015,1940
-2.3199,114.0085,25092015,1941
-2.3942,114.1181,25092015,1942
-2.3963,114.1326,25092015,1943
-2.3962,114.127,25092015,1944
-2.4365,114.1653,25092015,1945
-2.3985,113.8373,25092015,1946
-2.0456,113.9002,26092015,1947
-2.0482,113.9181,26092015,1948
-2.3981,114.1097,27092015,1949
-2.3981,114.1239,27092015,1950
-2.3006,114.1663,27092015,1951
-2.1141,114.0045,27092015,1952
-2.0253,113.9855,27092015,1953
-2.0282,113.965,27092015,1954
-2.0232,113.9787,27092015,1955
-2.0446,113.921,27092015,1956
-1.5491,113.4083,28092015,1957
-1.5473,113.4208,28092015,1958
-1.5459,113.4189,28092015,1959
-1.8466,113.5231,28092015,1960
-1.8481,113.5334,28092015,1961
-2.0064,113.9801,28092015,1962
-2.0146,113.9679,28092015,1963
-2.0162,113.9787,28092015,1964
-2.0161,113.9718,28092015,1965
-2.0275,113.9813,28092015,1966
-2.0363,113.9026,28092015,1967
-2.0477,113.9121,28092015,1968
-2.3561,114.0635,28092015,1969
-2.3577,114.0746,28092015,1970
-2.3949,113.8384,28092015,1971
-2.3509,114.0654,29092015,1972
-2.3676,114.0677,29092015,1973
-2.3602,114.0369,29092015,1974
-2.3552,114.073,29092015,1975
-2.307,114.1627,30092015,1976
-2.2536,113.9605,30092015,1977
-2.2498,113.9225,30092015,1978
-2.2784,113.6601,30092015,1979
-2.25,113.795,30092015,1980
-2.268,113.6679,30092015,1981
-2.3226,114.1839,30092015,1982
-2.3769,113.8071,30092015,1983
-2.3665,113.8149,30092015,1984
-2.3057,114.1719,30092015,1985
-2.3244,114.0424,30092015,1986
-2.4923,113.5164,30092015,1987
-2.491,113.5254,30092015,1988
-2.4044,114.1263,30092015,1989
-2.4382,114.1501,30092015,1990
-2.3959,114.1282,30092015,1991
-2.3972,114.119,30092015,1992
-2.3985,114.1097,30092015,1993
-2.4736,113.5809,30092015,1994
-2.3894,114.1084,30092015,1995
-2.366,114.0767,30092015,1996
-2.3673,114.0675,30092015,1997
-2.4014,113.8292,30092015,1998
-2.4027,113.8201,30092015,1999
-2.3569,114.0754,30092015,2000
-2.3582,114.0661,30092015,2001
-2.395,113.8097,30092015,2002
-2.3859,113.8084,30092015,2003
-2.0125,113.9757,30092015,2004
-2.0202,113.9655,30092015,2005
-2.0215,113.9744,30092015,2006
-2.0228,113.9833,30092015,2007
-2.0318,113.982,30092015,2008
-2.0331,113.991,30092015,2009
-2.0407,113.9808,30092015,2010
-2.0421,113.9897,30092015,2011
-2.0392,113.9081,30092015,2012
-2.0818,114.0113,30092015,2013
-2.1104,114.0106,30092015,2014
-2.1117,114.0195,30092015,2015
-2.4054,113.8308,30092015,2016
-2.489,113.5203,30092015,2017
-2.4966,113.5125,30092015,2018
-2.4423,114.1354,2102015,2019
-2.4481,114.1642,2102015,2020
-2.4531,114.1294,2102015,2021
-2.3702,114.0778,2102015,2022
-2.4062,113.8248,2102015,2023
-2.0502,113.907,2102015,2024
-2.4539,114.1662,2102015,2025
-2.4552,114.1564,2102015,2026
-2.4445,114.1649,2102015,2027
-2.4459,114.1551,2102015,2028
-2.4351,114.1635,2102015,2029
-2.4365,114.1537,2102015,2030
-2.4379,114.1439,2102015,2031
-2.4084,114.1497,2102015,2032
-2.4097,114.1399,2102015,2033
-2.4961,113.5197,2102015,2034
-2.4976,113.5091,2102015,2035
-2.4003,114.1385,2102015,2036
-2.4017,114.1287,2102015,2037
-2.4031,114.1189,2102015,2038
-2.4777,113.5813,2102015,2039
-2.4864,113.5183,2102015,2040
-2.397,114.1221,2102015,2041
-2.3984,114.1123,2102015,2042
-2.3998,114.1024,2102015,2043
-2.474,113.5856,2102015,2044
-2.4755,113.5751,2102015,2045
-2.389,114.111,2102015,2046
-2.3904,114.1011,2102015,2047
-2.3768,114.1292,2102015,2048
-2.381,114.0998,2102015,2049
-2.3824,114.0899,2102015,2050
-2.3838,114.08,2102015,2051
-2.3716,114.0984,2102015,2052
-2.373,114.0886,2102015,2053
-2.3744,114.0787,2102015,2054
-2.3758,114.0688,2102015,2055
-2.4099,113.8286,2102015,2056
-2.3622,114.0971,2102015,2057
-2.3636,114.0872,2102015,2058
-2.365,114.0774,2102015,2059
-2.3664,114.0675,2102015,2060
-2.4004,113.8272,2102015,2061
-2.4018,113.817,2102015,2062
-2.4033,113.8069,2102015,2063
-2.3937,113.8055,2102015,2064
-2.3448,114.0845,2102015,2065
-2.3462,114.0747,2102015,2066
-2.3842,113.8041,2102015,2067
-2.3175,114.2107,2102015,2068
-2.3203,114.1911,2102015,2069
-2.3216,114.1814,2102015,2070
-2.323,114.1716,2102015,2071
-2.3733,113.813,2102015,2072
-2.3747,113.8028,2102015,2073
-2.3095,114.1996,2102015,2074
-2.3109,114.1898,2102015,2075
-2.3123,114.18,2102015,2076
-2.3136,114.1703,2102015,2077
-2.3623,113.8218,2102015,2078
-2.3637,113.8116,2102015,2079
-2.3043,114.1689,2102015,2080
-2.3514,113.8306,2102015,2081
-2.2978,114.1717,2102015,2082
-2.2925,113.9391,2102015,2083
-2.2472,114.1245,2102015,2084
-2.3011,113.6712,2102015,2085
-2.2929,113.6595,2102015,2086
-2.2833,113.6582,2102015,2087
-2.2791,113.6622,2102015,2088
-2.2504,113.7937,2102015,2089
-2.268,113.6711,2102015,2090
-2.2233,113.7795,2102015,2091
-2.128,114.2507,2102015,2092
-2.1187,114.2493,2102015,2093
-2.1571,113.9749,2102015,2094
-2.1585,113.965,2102015,2095
-2.1491,113.9637,2102015,2096
-2.1296,113.9951,2102015,2097
-2.1173,114.0135,2102015,2098
-2.1187,114.0036,2102015,2099
-2.1079,114.0122,2102015,2100
-2.0985,114.0108,2102015,2101
-2.0891,114.0095,2102015,2102
-2.0797,114.0082,2102015,2103
-2.1163,113.7476,2102015,2104
-2.0717,113.9969,2102015,2105
-2.0403,113.9766,2102015,2106
-2.0517,113.897,2102015,2107
-2.0408,113.9057,2102015,2108
-2.0422,113.8957,2102015,2109
-2.0214,113.9739,2102015,2110
-2.0228,113.964,2102015,2111
-2.0106,113.9825,2102015,2112
-2.012,113.9725,2102015,2113
-1.9359,113.5844,2102015,2114
-1.9373,113.5741,2102015,2115
-1.5494,113.4146,2102015,2116
-1.7153,113.3327,2102015,2117
-1.7138,113.3433,2102015,2118
-1.7105,113.3381,2102015,2119
-1.7124,113.3513,2102015,2120
-1.7301,113.3218,2102015,2121
-1.732,113.335,2102015,2122
-1.7342,113.3278,2102015,2123
-1.9301,113.5815,2102015,2124
-1.932,113.594,2102015,2125
-2.0095,113.9788,2102015,2126
-2.0161,113.9711,2102015,2127
-2.0179,113.9828,2102015,2128
-2.0281,113.9814,2102015,2129
-2.0277,113.909,2102015,2130
-2.0361,113.8957,2102015,2131
-2.0379,113.9075,2102015,2132
-2.0482,113.906,2102015,2133
-2.1063,114.0177,2102015,2134
-2.1234,113.9976,2102015,2135
-2.1504,113.9698,2102015,2136
-2.2484,113.8036,2102015,2137
-2.3032,114.1763,2102015,2138
-2.3148,114.1861,2102015,2139
-2.3146,114.1804,2102015,2140
-2.3163,114.1917,2102015,2141
-2.2687,113.6712,2102015,2142
-2.341,114.0834,2102015,2143
-2.3612,114.0805,2102015,2144
-2.3629,114.0919,2102015,2145
-2.3646,114.1034,2102015,2146
-2.3696,114.0676,2102015,2147
-2.3713,114.079,2102015,2148
-2.373,114.0905,2102015,2149
-2.3747,114.1019,2102015,2150
-2.3797,114.1361,2102015,2151
-2.3814,114.0776,2102015,2152
-2.3831,114.089,2102015,2153
-2.3847,114.1005,2102015,2154
-2.3864,114.1119,2102015,2155
-2.3965,114.1104,2102015,2156
-2.3981,114.1218,2102015,2157
-2.3998,114.1332,2102015,2158
-2.4015,114.1445,2102015,2159
-2.396,114.1153,2102015,2160
-2.3977,114.1267,2102015,2161
-2.3994,114.138,2102015,2162
-2.4011,114.1493,2102015,2163
-2.3618,113.8232,2102015,2164
-2.3702,113.8098,2102015,2165
-2.4329,114.1562,2102015,2166
-2.4346,114.1675,2102015,2167
-2.3908,113.8068,2102015,2168
-2.3926,113.8187,2102015,2169
-2.443,114.1548,2102015,2170
-2.4447,114.1661,2102015,2171
-2.4028,113.8172,2102015,2172
-2.4046,113.8291,2102015,2173
-2.4064,113.841,2102015,2174
-2.453,114.1533,2102015,2175
-2.4547,114.1646,2102015,2176
-2.4842,113.5267,2102015,2177
-2.4929,113.5127,2102015,2178
-2.4947,113.5251,2102015,2179
-2.4887,113.5191,2102015,2180
-2.4973,113.5051,2102015,2181
-2.4974,113.5144,4102015,2182
-2.403,114.1147,4102015,2183
-2.4852,113.5127,4102015,2184
-2.4911,113.5247,4102015,2185
-2.4936,113.5075,4102015,2186
-2.3949,114.1073,4102015,2187
-2.3856,114.0903,4102015,2188
-2.3878,114.0748,4102015,2189
-2.374,114.0886,4102015,2190
-2.3762,114.0732,4102015,2191
-2.4003,113.8179,4102015,2192
-2.4026,113.8017,4102015,2193
-2.3129,114.1892,4102015,2194
-2.315,114.1741,4102015,2195
-2.3648,113.8129,4102015,2196
-2.2416,114.127,4102015,2197
-2.2521,113.7916,4102015,2198
-2.2543,113.7753,4102015,2199
-2.2578,113.786,4102015,2200
-2.2104,113.7795,4102015,2201
-2.1603,113.9673,4102015,2202
-2.1528,113.9606,4102015,2203
-2.0764,113.9976,4102015,2204
-2.067,113.9804,4102015,2205
-2.1045,113.7092,4102015,2206
-2.057,113.9883,4102015,2207
-2.0593,113.9727,4102015,2208
-2.0987,113.7017,4102015,2209
-2.045,113.9068,4102015,2210
-2.0222,113.9834,4102015,2211
-2.0333,113.9052,4102015,2212
-2.0356,113.8894,4102015,2213
-2.0216,113.9035,4102015,2214
-1.931,113.9808,4102015,2215
-1.9402,113.5729,4102015,2216
-1.8614,113.9709,4102015,2217
-1.9327,113.5824,4102015,2218
-1.9351,113.5658,4102015,2219
-1.8651,113.9652,4102015,2220
-1.8071,113.957,4102015,2221
-1.8122,113.7486,4102015,2222
-1.5592,113.6787,4102015,2223
-2.0594,113.9957,4102015,2224
-2.2092,113.7757,4102015,2225
-2.2516,113.7902,4102015,2226
-2.3102,114.1835,4102015,2227
-2.313,114.2024,4102015,2228
-2.3142,114.197,4102015,2229
-2.1545,113.9704,5102015,2230
-2.157,113.953,5102015,2231
-2.0824,114.0069,5102015,2232
-2.0604,113.9856,5102015,2233
-2.063,113.9681,5102015,2234
-2.1007,113.7114,5102015,2235
-2.0367,113.8931,5102015,2236
-2.0306,113.9041,5102015,2237
-1.9321,113.9786,5102015,2238
-1.9376,113.5733,5102015,2239
-1.8193,113.755,5102015,2240
-1.7087,113.3401,5102015,2241
-1.5056,113.8478,5102015,2242
-2.2494,113.7803,5102015,2243
-2.3624,113.8039,5102015,2244
-2.3059,114.1869,5102015,2245
-2.3985,113.8093,5102015,2246
-2.3709,114.0871,5102015,2247
-2.3935,113.797,5102015,2248
-2.403,113.8155,5102015,2249
-2.3761,114.0754,5102015,2250
-2.3734,114.093,5102015,2251
-2.3884,114.0772,5102015,2252
-2.3857,114.0949,5102015,2253
-2.4969,113.5123,5102015,2254
-2.2134,113.7749,5102015,2255
-2.2208,113.7703,5102015,2256
-2.2088,113.7685,5102015,2257
-1.8121,113.7554,5102015,2258
-1.9277,113.9951,5102015,2259
-1.9327,113.5735,5102015,2260
-1.9346,113.5864,5102015,2261
-1.9273,113.5808,5102015,2262
-1.938,113.5792,5102015,2263
-2.0283,113.9045,5102015,2264
-2.0393,113.903,5102015,2265
-2.0622,113.9837,5102015,2266
-2.0642,113.9975,5102015,2267
-2.0773,114.0099,5102015,2268
-2.1138,114.0134,5102015,2269
-2.1229,113.998,5102015,2270
-2.0929,113.7118,5102015,2271
-2.0948,113.725,5102015,2272
-2.1519,113.9657,5102015,2273
-2.154,113.9795,5102015,2274
-2.2147,113.7696,5102015,2275
-2.2166,113.7829,5102015,2276
-2.213,113.6079,5102015,2277
-2.254,113.7859,5102015,2278
-2.2559,113.7994,5102015,2279
-2.3591,113.8058,5102015,2280
-2.361,113.8193,5102015,2281
-2.3918,113.8012,5102015,2282
-2.3938,113.8148,5102015,2283
-2.4067,113.8269,5102015,2284
-2.4891,113.5047,5102015,2285
-2.4909,113.5177,5102015,2286
-2.3863,114.1104,6102015,2287
-1.9403,113.5782,7102015,2288
-1.9426,113.5617,7102015,2289
-1.9374,113.5557,7102015,2290
-2.4597,114.1491,7102015,2291
-2.4393,114.1403,7102015,2292
-2.4999,113.5117,7102015,2293
-2.4016,114.1237,7102015,2294
-2.4032,114.1129,7102015,2295
-2.4047,114.1021,7102015,2296
-2.4803,113.5808,7102015,2297
-2.4905,113.5103,7102015,2298
-2.4919,113.5003,7102015,2299
-2.3933,114.1114,7102015,2300
-2.3949,114.1007,7102015,2301
-2.3965,114.0899,7102015,2302
-2.4693,113.5895,7102015,2303
-2.4708,113.5794,7102015,2304
-2.3851,114.0992,7102015,2305
-2.3867,114.0885,7102015,2306
-2.3753,114.0978,7102015,2307
-2.3769,114.087,7102015,2308
-2.3785,114.0763,7102015,2309
-2.3671,114.0856,7102015,2310
-2.3703,114.0641,7102015,2311
-2.3645,114.0898,7102015,2312
-2.3661,114.079,7102015,2313
-2.3112,114.1816,7102015,2314
-2.3128,114.1707,7102015,2315
-2.354,113.8177,7102015,2316
-2.2465,114.1329,7102015,2317
-2.3033,113.6674,7102015,2318
-2.2857,113.6544,7102015,2319
-2.2566,113.7871,7102015,2320
-2.2455,113.796,7102015,2321
-2.2635,113.6721,7102015,2322
-2.2156,113.7747,7102015,2323
-2.22,113.607,7102015,2324
-2.2215,113.5968,7102015,2325
-2.1578,113.9706,7102015,2326
-2.2104,113.6057,7102015,2327
-2.1183,113.7439,7102015,2328
-2.064,113.9837,7102015,2329
-2.0945,113.7724,7102015,2330
-2.0924,113.7189,7102015,2331
-2.0939,113.7085,7102015,2332
-2.0456,113.9048,7102015,2333
-2.0472,113.8942,7102015,2334
-2.025,113.978,7102015,2335
-2.0359,113.9034,7102015,2336
-2.0374,113.8928,7102015,2337
-2.0152,113.9765,7102015,2338
-2.0262,113.902,7102015,2339
-2.0124,113.9807,7102015,2340
-2.0139,113.97,7102015,2341
-2.0229,113.906,7102015,2342
-1.931,113.9907,7102015,2343
-1.9326,113.98,7102015,2344
-1.9421,113.6215,7102015,2345
-1.9436,113.6112,7102015,2346
-1.9523,113.5498,7102015,2347
-1.9384,113.579,7102015,2348
-1.9288,113.5776,7102015,2349
-1.9303,113.5674,7102015,2350
-1.9193,113.5762,7102015,2351
-1.8251,113.8648,7102015,2352
-1.8266,113.8541,7102015,2353
-1.8047,113.9381,7102015,2354
-1.8208,113.7564,7102015,2355
-1.8223,113.746,7102015,2356
-1.8112,113.755,7102015,2357
-1.7376,113.3246,7102015,2358
-1.7281,113.3232,7102015,2359
-1.7296,113.3132,7102015,2360
-1.7064,113.3405,7102015,2361
-1.6568,113.2823,7102015,2362
-2.0993,113.7141,7102015,2363
-2.1221,114.2496,7102015,2364
-2.0785,114.0154,7102015,2365
-2.0561,113.99,7102015,2366
-2.0548,113.9807,7102015,2367
-2.044,113.9064,7102015,2368
-2.0426,113.8971,7102015,2369
-2.0348,113.9077,7102015,2370
-2.0335,113.8984,7102015,2371
-2.0257,113.909,7102015,2372
-2.4669,113.5811,7102015,2373
-2.4682,113.5902,7102015,2374
-2.4847,113.5134,7102015,2375
-2.4924,113.503,7102015,2376
-2.4938,113.5121,7102015,2377
-2.0244,113.8997,7102015,2378
-2.0195,113.9828,7102015,2379
-2.0104,113.9841,7102015,2380
-1.959,113.6345,7102015,2381
-1.947,113.5527,7102015,2382
-1.9396,113.628,7102015,2383
-1.9383,113.6189,7102015,2384
-1.9329,113.5825,7102015,2385
-1.9316,113.5734,7102015,2386
-1.9239,113.5838,7102015,2387
-1.9226,113.5747,7102015,2388
-1.9282,113.9921,7102015,2389
-1.8203,113.7627,7102015,2390
-1.819,113.7535,7102015,2391
-1.8445,113.9821,7102015,2392
-1.8432,113.9728,7102015,2393
-1.8268,113.862,7102015,2394
-1.8119,113.7611,7102015,2395
-1.8106,113.7519,7102015,2396
-1.7299,113.3292,7102015,2397
-1.7286,113.3202,7102015,2398
-1.8012,113.941,7102015,2399
-2.2496,113.7988,7102015,2400
-2.2123,113.6076,7102015,2401
-2.2726,114.1482,7102015,2402
-2.2712,114.1387,7102015,2403
-2.2092,113.7763,7102015,2404
-2.2364,114.1406,7102015,2405
-2.1552,113.9702,7102015,2406
-2.1138,113.7495,7102015,2407
-2.4581,114.158,7102015,2408
-2.4568,114.1485,7102015,2409
-2.3994,114.1244,7102015,2410
-2.398,114.115,7102015,2411
-2.3966,114.1055,7102015,2412
-2.3555,113.8251,7102015,2413
-2.3888,114.1163,7102015,2414
-2.3874,114.1068,7102015,2415
-2.386,114.0974,7102015,2416
-2.3846,114.088,7102015,2417
-2.3768,114.0987,7102015,2418
-2.3754,114.0892,7102015,2419
-2.3676,114.1,7102015,2420
-2.3662,114.0906,7102015,2421
-2.2962,113.6737,7102015,2422
-2.2844,113.6567,7102015,2423
-2.3298,114.2176,7102015,2424
-2.3058,114.1822,7102015,2425
-1.9426,113.5763,8102015,2426
-1.9391,113.5699,8102015,2427
-2.2206,113.6091,8102015,2428
-2.2167,113.6039,8102015,2429
-2.3961,114.0844,8102015,2430
-2.4008,114.1169,8102015,2431
-2.388,114.079,8102015,2432
-2.4446,114.15,8102015,2433
-2.4685,114.1481,8102015,2434
-2.4437,114.1443,8102015,2435
-2.3455,114.2042,8102015,2436
-2.3054,113.6676,8102015,2437
-2.2226,113.7689,8102015,2438
-1.9732,113.6328,8102015,2439
-1.9668,113.6436,8102015,2440
-1.9693,113.6268,8102015,2441
-1.9406,113.5713,8102015,2442
-1.9431,113.5548,8102015,2443
-2.4741,113.5783,9102015,2444
-2.4657,113.5848,9102015,2445
-2.467,113.5757,9102015,2446
-2.3825,114.1064,9102015,2447
-2.3838,114.0975,9102015,2448
-2.3851,114.0885,9102015,2449
-2.3864,114.0796,9102015,2450
-2.3748,114.0962,9102015,2451
-2.3761,114.0872,9102015,2452
-2.3787,114.0693,9102015,2453
-2.413,113.8269,9102015,2454
-2.3697,114.068,9102015,2455
-2.3709,114.0591,9102015,2456
-2.404,113.8256,9102015,2457
-2.4053,113.8166,9102015,2458
-2.4066,113.8075,9102015,2459
-2.4078,113.7985,9102015,2460
-2.3582,114.0846,9102015,2461
-2.3976,113.8063,9102015,2462
-2.3988,113.7972,9102015,2463
-2.3497,114.0775,9102015,2464
-2.3894,113.7992,9102015,2465
-2.3075,114.1809,9102015,2466
-2.3088,114.1719,9102015,2467
-2.3598,113.8133,9102015,2468
-2.3611,113.8043,9102015,2469
-2.2677,114.1387,9102015,2470
-2.2386,114.1465,9102015,2471
-2.2399,114.1375,9102015,2472
-2.3052,113.6794,9102015,2473
-2.3065,113.6703,9102015,2474
-2.2284,114.1541,9102015,2475
-2.2962,113.6781,9102015,2476
-2.2975,113.669,9102015,2477
-2.2987,113.6599,9102015,2478
-2.2859,113.6858,9102015,2479
-2.2871,113.6768,9102015,2480
-2.2897,113.6586,9102015,2481
-2.291,113.6496,9102015,2482
-2.2576,113.8199,9102015,2483
-2.2807,113.6573,9102015,2484
-2.282,113.6483,9102015,2485
-2.2511,113.8006,9102015,2486
-2.2524,113.7916,9102015,2487
-2.2704,113.6651,9102015,2488
-2.2717,113.6561,9102015,2489
-2.2421,113.7993,9102015,2490
-2.2601,113.6729,9102015,2491
-2.2613,113.6638,9102015,2492
-2.2217,113.879,9102015,2493
-2.2127,113.8777,9102015,2494
-2.2241,113.7968,9102015,2495
-2.2237,113.6063,9102015,2496
-2.1226,114.2514,9102015,2497
-2.1238,114.2425,9102015,2498
-2.2133,113.6141,9102015,2499
-2.2146,113.605,9102015,2500
-2.2159,113.5959,9102015,2501
-2.1136,114.2501,9102015,2502
-2.158,113.809,9102015,2503
-2.1201,113.7513,9102015,2504
-2.1214,113.7423,9102015,2505
-2.1111,113.75,9102015,2506
-2.0599,113.9809,9102015,2507
-2.088,113.7834,9102015,2508
-2.0444,113.8964,9102015,2509
-2.0227,113.9846,9102015,2510
-2.0354,113.8951,9102015,2511
-2.0137,113.9834,9102015,2512
-2.0251,113.9027,9102015,2513
-2.0047,113.9821,9102015,2514
-1.969,113.6501,9102015,2515
-1.9587,113.6578,9102015,2516
-1.9599,113.6488,9102015,2517
-1.9453,113.6219,9102015,2518
-1.9466,113.6129,9102015,2519
-1.9467,113.5481,9102015,2520
-1.9337,113.574,9102015,2521
-1.935,113.565,9102015,2522
-1.9131,113.6542,9102015,2523
-1.9144,113.6451,9102015,2524
-1.9247,113.5727,9102015,2525
-1.83,113.9813,9102015,2526
-1.8313,113.9723,9102015,2527
-1.8278,113.8655,9102015,2528
-1.8291,113.8566,9102015,2529
-1.8252,113.7552,9102015,2530
-1.8162,113.754,9102015,2531
-1.8085,113.7437,9102015,2532
-1.7395,113.3203,9102015,2533
-1.7305,113.319,9102015,2534
-1.6555,113.6544,9102015,2535
-1.6568,113.6454,9102015,2536
-2.3941,114.0898,9102015,2537
-2.3928,114.0988,9102015,2538
-2.3915,114.1077,9102015,2539
-2.4864,113.504,9102015,2540
-2.4851,113.5131,9102015,2541
-2.4761,113.577,9102015,2542
-2.4748,113.5861,9102015,2543
-2.4018,114.1001,9102015,2544
-2.4005,114.109,9102015,2545
-2.3992,114.1179,9102015,2546
-2.4955,113.5053,9102015,2547
-2.4851,113.5783,9102015,2548
-2.4838,113.5874,9102015,2549
-2.4082,114.1192,9102015,2550
-2.4942,113.5796,9102015,2551
-2.4929,113.5887,9102015,2552
-2.4326,114.141,9102015,2553
-2.4424,114.1396,9102015,2554
-2.4386,114.1664,9102015,2555
-2.4373,114.1753,9102015,2556
-2.4603,114.1421,9102015,2557
-2.4591,114.1511,9102015,2558
-2.4578,114.16,9102015,2559
-2.3682,113.8165,9102015,2560
-1.6558,113.6541,9102015,2561
-1.7324,113.3253,9102015,2562
-1.8306,113.9815,9102015,2563
-1.8062,113.7534,9102015,2564
-1.8224,113.8625,9102015,2565
-1.8156,113.752,9102015,2566
-1.8171,113.762,9102015,2567
-1.9367,113.6252,9102015,2568
-1.9411,113.6189,9102015,2569
-1.9426,113.629,9102015,2570
-1.9567,113.6577,9102015,2571
-1.9582,113.6678,9102015,2572
-1.951,113.5554,9102015,2573
-2.0149,113.9821,9102015,2574
-2.0163,113.9919,9102015,2575
-2.0219,113.9014,9102015,2576
-2.0234,113.9112,9102015,2577
-2.0407,113.8987,9102015,2578
-2.1195,114.2414,9102015,2579
-2.1209,114.2508,9102015,2580
-2.1102,113.7512,9102015,2581
-2.1197,113.7498,9102015,2582
-2.2343,114.1541,9102015,2583
-2.2127,113.8814,9102015,2584
-2.2712,114.1488,9102015,2585
-2.211,113.6085,9102015,2586
-2.2125,113.6186,9102015,2587
-2.2387,113.7975,9102015,2588
-2.2142,113.6013,9102015,2589
-2.2157,113.6114,9102015,2590
-2.2442,113.8001,9102015,2591
-2.3022,114.1862,9102015,2592
-2.258,113.8282,9102015,2593
-2.2626,113.6659,9102015,2594
-2.2641,113.6758,9102015,2595
-2.272,113.6645,9102015,2596
-2.28,113.6532,9102015,2597
-2.2844,113.6831,9102015,2598
-2.2894,113.6518,9102015,2599
-2.2909,113.6618,9102015,2600
-2.2924,113.6718,9102015,2601
-2.2939,113.6817,9102015,2602
-2.3018,113.6704,9102015,2603
-2.3033,113.6804,9102015,2604
-2.3699,114.0694,9102015,2605
-2.3741,114.0981,9102015,2606
-2.3779,114.0722,9102015,2607
-2.3794,114.0818,9102015,2608
-2.3808,114.0913,9102015,2609
-2.3822,114.1009,9102015,2610
