LATITUDE,LONGITUDE,TIMESTAMP
-1.4406,111.1238,05/09/2019
-1.335,111.7822,05/09/2019
-1.3365,111.7718,05/09/2019
-1.34,111.0458,05/09/2019
-1.3416,111.0343,05/09/2019
-1.2868,111.131,05/09/2019
-1.2884,111.1197,05/09/2019
-1.3013,111.0285,05/09/2019
-1.3029,111.017,05/09/2019
-1.0638,111.4785,05/09/2019
-1.0217,111.4943,05/09/2019
-1.0277,111.4516,05/09/2019
-1.0245,111.4557,05/09/2019
-1.026,111.445,05/09/2019
-1.2999,111.1477,06/09/2019
-1.2986,111.1412,06/09/2019
-1.8231,110.9455,06/09/2019
-1.6162,111.1484,07/09/2019
-1.7337,111.9544,07/09/2019
-1.7313,111.971,07/09/2019
-1.7386,111.9602,07/09/2019
-1.7363,111.9767,07/09/2019
-2.1591,111.9236,07/09/2019
-2.1722,111.911,07/09/2019
-2.4428,111.2652,08/09/2019
-2.4446,111.2596,08/09/2019
-1.7735,110.9733,08/09/2019
-1.7735,110.9677,08/09/2019
-2.4387,111.2616,09/09/2019
-2.3056,111.747,09/09/2019
-2.1358,111.0998,10/09/2019
-2.1363,111.094,10/09/2019
-2.4462,111.2583,10/09/2019
-2.447,111.2667,10/09/2019
-2.4214,111.4677,10/09/2019
-2.4228,111.4581,10/09/2019
-2.4504,111.2674,10/09/2019
-2.4518,111.258,10/09/2019
-2.4149,111.4471,10/09/2019
-2.4412,111.2661,10/09/2019
-2.4426,111.2566,10/09/2019
-2.3187,111.7457,10/09/2019
-2.3093,111.7443,10/09/2019
-2.2854,111.4651,10/09/2019
-2.2125,111.9072,10/09/2019
-2.1796,111.9334,10/09/2019
-2.136,111.0913,10/09/2019
-1.6607,111.977,10/09/2019
-1.7348,111.457,10/09/2019
-1.7362,111.4473,10/09/2019
-1.6006,110.9769,10/09/2019
-1.4359,111.9214,10/09/2019
-1.2745,111.1334,10/09/2019
-1.7658,110.7799,11/09/2019
-1.004,111.4297,12/09/2019
-1.0119,111.432,12/09/2019
-1.6283,110.9207,12/09/2019
-1.6297,110.93,12/09/2019
-1.7726,110.7752,12/09/2019
-2.449,111.2644,12/09/2019
-2.4503,111.2548,12/09/2019
-2.2398,111.8307,12/09/2019
-2.2804,111.4767,12/09/2019
-2.1888,111.9289,12/09/2019
-2.1335,111.097,12/09/2019
-1.6678,111.9726,12/09/2019
-1.7738,110.7729,12/09/2019
-1.3365,111.062,12/09/2019
-1.3379,111.0524,12/09/2019
-1.3057,111.1007,12/09/2019
-1.307,111.0912,12/09/2019
-1.1437,111.4532,12/09/2019
-2.2231,111.4758,14/09/2019
-1.757,111.9842,14/09/2019
-1.7588,111.9717,14/09/2019
-2.4937,111.4962,14/09/2019
-2.491,111.5034,14/09/2019
-2.2139,111.9209,14/09/2019
-2.2157,111.9079,14/09/2019
-2.2312,111.4835,14/09/2019
-2.2332,111.4694,14/09/2019
-2.1625,111.0787,14/09/2019
-2.151,111.0773,14/09/2019
-2.124,111.104,14/09/2019
-2.0688,111.3336,14/09/2019
-1.985,111.1988,14/09/2019
-1.9835,111.2067,14/09/2019
-1.8819,111.6752,14/09/2019
-1.8838,111.662,14/09/2019
-1.8716,111.3511,14/09/2019
-1.8719,111.3459,14/09/2019
-2.1402,111.0881,15/09/2019
-1.3193,111.0759,16/09/2019
-1.3231,111.0493,16/09/2019
-1.3169,111.068,16/09/2019
-1.3208,111.0421,16/09/2019
-2.4196,111.3167,16/09/2019
-2.1108,111.1569,16/09/2019
-2.1121,111.148,16/09/2019
-1.9665,111.2031,16/09/2019
-1.959,111.2016,16/09/2019
-1.9604,111.2111,16/09/2019
-2.1084,111.158,16/09/2019
-2.1109,111.1571,17/09/2019
-1.8033,110.8075,17/09/2019
-2.5029,111.5143,18/09/2019
-2.5045,111.5031,18/09/2019
-2.0858,111.1457,18/09/2019
-2.4944,111.5137,18/09/2019
-2.0893,111.143,19/09/2019
-2.1901,111.134,19/09/2019
-2.335,111.4481,19/09/2019
-2.3363,111.4392,19/09/2019
-2.1797,111.9496,19/09/2019
-2.2306,111.2115,19/09/2019
-2.1561,111.085,19/09/2019
-2.0666,111.3269,19/09/2019
-2.0921,111.1486,19/09/2019
-2.0934,111.1397,19/09/2019
-2.0946,111.1308,19/09/2019
-2.0341,111.2347,19/09/2019
-1.6409,111.0899,19/09/2019
-1.0437,111.468,19/09/2019
-2.1941,111.49,19/09/2019
-2.3228,111.4379,19/09/2019
-2.4974,111.5084,19/09/2019
-2.5034,111.5236,19/09/2019
-2.499,111.5157,20/09/2019
-2.1894,111.4928,20/09/2019
-2.1919,111.4742,20/09/2019
-2.1885,111.4861,20/09/2019
-2.1933,111.5014,20/09/2019
-2.3365,111.4448,21/09/2019
-2.4314,111.6068,21/09/2019
-1.4581,111.1313,21/09/2019
-2.4967,111.5249,21/09/2019
-2.35,111.431,21/09/2019
-2.3468,111.4426,21/09/2019
-2.4654,111.3531,21/09/2019
-2.4671,111.3649,21/09/2019
-2.4893,111.5203,21/09/2019
-2.4757,111.3517,21/09/2019
-2.4774,111.3635,21/09/2019
-2.4931,111.5015,22/09/2019
-2.4928,111.5352,22/09/2019
-2.4914,111.5274,22/09/2019
-1.8383,111.9977,23/09/2019
-2.3369,111.4414,23/09/2019
-2.4992,111.5262,23/09/2019
-2.1189,111.169,23/09/2019
-2.1203,111.1596,23/09/2019
-2.0233,111.6335,23/09/2019
-2.4973,111.5269,23/09/2019
-2.4986,111.5359,23/09/2019
-2.2263,111.2019,25/09/2019
-2.403,111.4144,25/09/2019
-1.6574,111.4286,25/09/2019
-1.6617,111.398,25/09/2019
-2.3988,111.4135,25/09/2019
-2.4945,111.5204,25/09/2019
-2.5037,111.5217,25/09/2019
-2.5024,111.5311,25/09/2019
-2.4044,111.4175,25/09/2019
-2.5001,111.524,25/09/2019
-2.5017,111.5346,25/09/2019
-2.2332,111.2046,26/09/2019
-2.2472,111.0436,26/09/2019
-1.1377,111.2742,26/09/2019
-1.9726,111.9993,28/09/2019
-1.9739,111.9903,28/09/2019
-1.7858,111.6383,28/09/2019
-1.7767,111.6371,28/09/2019
-1.778,111.6279,28/09/2019
-1.7827,110.7492,28/09/2019
-1.2924,111.6904,09/10/2019
-1.2948,111.6735,09/10/2019
-1.2884,111.6847,09/10/2019
-2.0067,111.4391,09/10/2019
-2.0092,111.4208,09/10/2019
-1.7251,110.7465,09/10/2019
-2.2505,111.2202,09/10/2019
-1.6403,111.0385,14/10/2019
-2.1089,111.0916,24/10/2019
-2.1112,111.0971,24/10/2019
-1.8354,111.3848,25/10/2019
-1.6288,111.0965,25/10/2019
-1.7579,111.1047,30/10/2019
-1.7887,111.1839,30/10/2019
-2.1478,111.4488,03/11/2019
-2.0787,111.3192,03/11/2019
-2.0392,111.2408,05/11/2019
-2.0437,111.2467,05/11/2019
-2.0418,111.2424,06/11/2019
-2.0435,111.2537,06/11/2019
-2.2103,111.4494,08/11/2019
-2.2114,111.455,10/11/2019
-2.2105,111.44,10/11/2019
-2.0679,111.3328,10/11/2019
-2.0676,111.3277,10/11/2019
-2.212,111.4467,10/11/2019
-2.0767,111.3385,15/11/2019
-1.9054,111.4317,15/11/2019
-2.0769,111.3354,15/11/2019
-2.2447,111.236,17/11/2019
